order_id,customer_id,product_id,quantity,payment_method,order_date
2807,670,3,5,Card,2024-12-29
2808,623,2,1,Cash,2025-10-12
2809,835,11,2,Card,2024-09-26
2810,11,15,5,Card,2025-11-14
2811,878,1,2,Card,2024-11-04
2812,351,10,3,Card,2025-10-14
2813,639,11,2,Cash,2026-02-16
2814,842,10,1,Net Banking,2025-12-14
2815,219,15,5,UPI,2024-10-13
2816,401,16,5,Net Banking,2025-12-06
2817,42,9,3,Net Banking,2024-07-30
2818,102,1,3,Cash,2025-03-16
2819,535,14,4,Cash,2026-02-23
2820,429,6,1,Cash,2026-03-11
2821,649,5,2,Cash,2025-06-11
2822,899,4,2,UPI,2024-08-12
2823,142,12,3,Net Banking,2025-10-12
2824,600,16,2,Net Banking,2026-04-14
2825,627,6,1,Net Banking,2025-10-14
2826,341,6,5,Net Banking,2025-05-17
2827,636,14,4,Cash,2024-12-22
2828,276,11,3,Net Banking,2025-08-01
2829,77,15,2,Cash,2025-08-02
2830,330,10,1,Net Banking,2024-11-15
2831,144,12,1,UPI,2025-08-13
2832,391,10,4,Card,2026-04-28
2833,811,13,2,Card,2024-09-25
2834,650,11,4,Card,2025-05-22
2835,189,8,3,Cash,2025-07-05
2836,291,12,3,UPI,2024-09-05
2837,997,3,4,Net Banking,2024-08-14
2838,28,6,1,UPI,2024-12-10
2839,892,16,4,Cash,2024-12-31
2840,545,4,2,Card,2025-10-31
2841,299,2,4,Net Banking,2024-12-02
2842,834,12,3,UPI,2025-06-25
2843,579,14,1,Net Banking,2025-05-04
2844,54,6,4,Cash,2025-06-28
2845,974,5,1,Net Banking,2026-01-29
2846,528,10,1,Card,2025-08-07
2847,301,12,2,Cash,2026-01-18
2848,79,1,5,Card,2024-09-06
2849,74,7,3,Net Banking,2026-03-18
2850,392,3,4,UPI,2026-05-31
2851,103,15,2,Card,2024-09-12
2852,797,3,2,Cash,2026-02-04
2853,562,6,5,Net Banking,2025-06-26
2854,56,8,1,Net Banking,2026-01-18
2855,100,16,4,Cash,2025-07-10
2856,675,14,1,Net Banking,2025-05-22
2857,601,14,4,Card,2024-07-08
2858,417,16,2,Card,2025-03-19
2859,55,12,2,UPI,2025-01-19
2860,871,11,1,UPI,2026-04-04
2861,8,8,5,Net Banking,2024-07-21
2862,544,13,5,UPI,2025-12-29
2863,325,4,4,Card,2024-12-02
2864,18,15,3,Net Banking,2026-06-05
2865,736,1,1,Net Banking,2026-03-31
2866,675,11,1,UPI,2025-02-25
2867,109,11,3,Cash,2025-06-27
2868,904,9,5,Card,2025-09-11
2869,319,7,3,Cash,2025-11-06
2870,478,16,2,UPI,2025-03-19
2871,418,8,5,Cash,2025-12-04
2872,340,11,1,Net Banking,2025-08-24
2873,680,2,2,Net Banking,2024-10-07
2874,541,3,5,Card,2025-04-03
2875,893,15,5,Cash,2025-01-04
2876,670,10,3,Net Banking,2025-12-01
2877,282,12,5,Cash,2025-10-03
2878,362,15,1,UPI,2026-05-13
2879,180,11,4,Net Banking,2025-08-02
2880,18,8,1,UPI,2024-12-23
2881,228,4,1,Card,2025-07-29
2882,302,15,4,UPI,2025-08-11
2883,438,7,3,UPI,2025-06-21
2884,812,1,2,UPI,2025-12-25
2885,603,7,3,UPI,2024-11-09
2886,970,14,2,Cash,2025-10-03
2887,428,8,2,Net Banking,2024-06-30
2888,701,8,2,UPI,2025-01-10
2889,187,5,1,UPI,2026-06-14
2890,55,3,3,Card,2026-01-13
2891,266,1,4,UPI,2026-05-10
2892,427,11,2,Card,2024-11-22
2893,828,13,5,Cash,2026-02-18
2894,324,9,5,Card,2025-01-03
2895,416,10,4,Cash,2025-02-22
2896,682,1,5,UPI,2026-02-07
2897,151,12,4,Net Banking,2026-02-10
2898,625,10,2,Net Banking,2025-02-06
2899,801,9,4,Net Banking,2024-11-15
2900,51,15,4,Card,2025-03-24
2901,579,4,2,Net Banking,2024-11-10
2902,76,2,4,UPI,2025-09-03
2903,9,8,3,UPI,2024-09-19
2904,987,15,2,Card,2024-12-11
2905,736,12,1,Net Banking,2025-01-08
2906,706,14,4,UPI,2025-08-17
2907,437,9,4,Card,2025-08-14
2908,175,10,3,UPI,2026-05-01
2909,438,15,3,Cash,2026-05-08
2910,151,13,1,Cash,2024-08-20
2911,793,7,4,UPI,2025-01-28
2912,286,7,4,Cash,2025-10-20
2913,639,1,1,Card,2026-01-13
2914,767,11,2,Net Banking,2026-02-07
2915,984,10,3,Net Banking,2026-04-05
2916,934,15,2,Net Banking,2024-10-18
2917,253,13,5,Cash,2026-05-25
2918,371,11,3,Cash,2024-08-05
2919,54,4,4,Card,2026-05-07
2920,848,8,3,Cash,2026-01-03
2921,471,2,2,Net Banking,2025-02-09
2922,132,16,4,Card,2025-03-31
2923,442,4,2,Net Banking,2025-06-30
2924,868,8,2,Net Banking,2024-07-20
2925,615,2,2,Cash,2025-04-24
2926,64,1,1,Net Banking,2025-11-11
2927,606,8,5,Cash,2026-06-06
2928,423,14,5,UPI,2024-12-12
2929,447,8,2,Net Banking,2026-04-22
2930,79,16,2,Card,2025-01-20
2931,593,12,2,Net Banking,2025-06-29
2932,886,10,2,Cash,2026-04-15
2933,763,10,2,UPI,2025-06-05
2934,310,5,5,UPI,2025-12-23
2935,515,5,3,Card,2024-07-16
2936,467,15,1,UPI,2025-10-12
2937,957,10,4,Card,2024-12-28
2938,177,1,3,UPI,2024-09-30
2939,90,2,4,Cash,2024-10-02
2940,232,12,3,Cash,2025-03-09
2941,232,10,1,Net Banking,2026-03-08
2942,289,2,3,Card,2026-04-24
2943,434,11,2,Cash,2026-02-21
2944,653,7,4,Card,2025-08-21
2945,398,13,4,Net Banking,2024-09-15
2946,495,4,1,Net Banking,2025-11-26
2947,90,11,4,Cash,2025-05-28
2948,267,13,2,Cash,2024-12-10
2949,419,8,2,UPI,2024-10-01
2950,88,3,4,Cash,2025-05-08
2951,458,11,5,Cash,2025-12-09
2952,668,10,4,Net Banking,2026-04-15
2953,811,16,1,Card,2025-07-05
2954,720,2,2,UPI,2025-07-21
2955,215,15,1,Cash,2025-10-09
2956,956,7,2,Net Banking,2025-09-23
2957,824,5,3,Cash,2025-05-25
2958,974,2,2,UPI,2026-04-05
2959,464,7,5,Net Banking,2025-06-28
2960,965,11,4,Net Banking,2025-06-20
2961,81,14,3,Card,2024-07-16
2962,927,13,3,Cash,2025-07-05
2963,869,8,3,Card,2025-12-12
2964,174,12,3,Card,2025-05-13
2965,699,16,5,UPI,2026-01-11
2966,70,7,2,Cash,2025-07-20
2967,34,4,1,Card,2025-10-21
2968,122,3,4,Cash,2026-05-09
2969,816,4,1,Card,2026-05-09
2970,788,6,3,Cash,2026-03-16
2971,446,4,4,Cash,2025-11-09
2972,770,5,5,Cash,2024-10-10
2973,792,9,2,Net Banking,2025-02-16
2974,50,14,5,Cash,2025-10-02
2975,684,9,1,Net Banking,2024-12-18
2976,426,14,5,Cash,2025-06-28
2977,630,11,4,UPI,2024-12-18
2978,787,4,3,Cash,2026-03-27
2979,893,1,1,Card,2025-06-10
2980,548,8,5,Card,2024-09-09
2981,118,2,2,Cash,2025-10-02
2982,441,3,5,Card,2025-02-18
2983,701,14,4,UPI,2025-12-14
2984,743,4,5,UPI,2025-10-06
2985,451,14,5,Card,2025-03-23
2986,137,15,2,Card,2026-03-30
2987,811,2,3,Net Banking,2024-10-25
2988,858,13,2,Net Banking,2025-06-22
2989,476,8,5,Card,2024-07-20
2990,515,6,4,Cash,2025-08-09
2991,892,13,5,Net Banking,2024-09-09
2992,858,2,3,UPI,2026-02-03
2993,792,1,1,UPI,2025-12-31
2994,58,11,4,Cash,2026-01-08
2995,215,9,5,Card,2025-06-14
2996,62,12,2,Card,2025-03-31
2997,161,14,3,Net Banking,2024-07-16
2998,949,4,5,Net Banking,2026-03-11
2999,449,6,4,Cash,2025-10-05
3000,306,10,3,Net Banking,2024-12-27
3001,183,13,1,Cash,2024-09-24
3002,150,6,1,Card,2026-03-23
3003,574,5,5,Net Banking,2026-06-02
3004,315,3,4,UPI,2026-03-13
3005,34,16,3,Cash,2025-11-12
3006,23,11,4,Net Banking,2025-12-31
3007,280,8,2,UPI,2026-02-21
3008,572,7,3,UPI,2026-02-11
3009,188,3,5,UPI,2024-07-19
3010,658,4,2,Card,2024-06-30
3011,150,12,1,Net Banking,2025-12-16
3012,169,16,5,Card,2025-02-04
3013,830,8,4,Cash,2025-05-16
3014,479,16,3,Card,2026-01-29
3015,36,2,3,Cash,2026-03-14
3016,15,8,5,Card,2025-09-23
3017,361,2,1,UPI,2026-01-31
3018,621,12,5,UPI,2025-02-23
3019,531,8,2,UPI,2025-12-30
3020,22,5,2,UPI,2024-08-25
3021,193,12,2,UPI,2026-04-13
3022,919,2,2,UPI,2025-01-07
3023,921,13,3,Net Banking,2025-10-22
3024,346,11,1,Net Banking,2024-11-11
3025,588,11,4,UPI,2025-11-25
3026,323,15,1,UPI,2024-10-29
3027,52,6,4,Net Banking,2026-02-02
3028,25,14,2,Net Banking,2025-05-13
3029,471,10,2,Cash,2024-07-26
3030,245,13,1,Net Banking,2025-09-05
3031,270,6,1,Net Banking,2024-12-09
3032,769,13,4,Net Banking,2026-04-02
3033,366,13,5,Net Banking,2024-06-27
3034,529,9,2,UPI,2024-12-24
3035,517,14,4,Net Banking,2026-06-17
3036,458,2,1,UPI,2026-05-19
3037,418,16,2,Net Banking,2024-08-02
3038,561,14,4,Card,2026-04-23
3039,815,6,2,Net Banking,2026-05-23
3040,933,3,5,UPI,2024-12-28
3041,788,10,2,Net Banking,2024-07-19
3042,936,13,5,Net Banking,2026-01-17
3043,245,5,1,Net Banking,2025-06-15
3044,571,6,3,Card,2024-11-20
3045,180,8,5,Cash,2026-02-09
3046,565,5,3,Net Banking,2025-08-01
3047,231,13,3,Cash,2024-07-01
3048,43,2,1,Cash,2026-06-01
3049,220,11,1,Card,2025-05-06
3050,30,9,4,Net Banking,2026-01-09
3051,248,6,5,Cash,2025-03-30
3052,328,13,4,Card,2024-08-03
3053,548,9,1,UPI,2025-11-22
3054,916,3,3,Card,2025-09-06
3055,27,11,5,UPI,2025-11-22
3056,490,3,2,UPI,2025-12-29
3057,914,1,2,Card,2026-01-31
3058,34,1,2,Cash,2025-09-12
3059,36,6,2,Card,2026-02-18
3060,449,6,5,Net Banking,2025-07-17
3061,234,9,3,UPI,2026-06-21
3062,851,4,1,Net Banking,2026-05-27
3063,372,12,4,Card,2025-11-07
3064,34,13,3,Net Banking,2025-02-08
3065,137,13,3,Net Banking,2025-12-07
3066,320,3,2,UPI,2024-12-18
3067,284,3,1,Net Banking,2024-08-18
3068,100,16,2,UPI,2025-11-11
3069,7,9,2,Net Banking,2024-08-18
3070,38,16,2,UPI,2025-07-21
3071,171,16,3,Cash,2026-06-11
3072,150,3,2,UPI,2024-11-15
3073,873,9,2,Card,2024-07-18
3074,682,3,2,Card,2025-03-07
3075,333,16,5,Net Banking,2025-04-17
3076,602,10,2,Card,2024-12-16
3077,817,6,2,Cash,2026-02-18
3078,927,10,1,Cash,2025-07-27
3079,502,16,1,Cash,2024-11-03
3080,889,11,1,Card,2024-09-08
3081,158,9,2,Net Banking,2024-12-06
3082,126,16,2,Net Banking,2025-06-08
3083,433,14,4,Card,2025-03-21
3084,636,16,3,Net Banking,2026-05-11
3085,58,6,2,UPI,2026-03-23
3086,976,7,4,Net Banking,2024-09-24
3087,789,5,4,Card,2025-09-23
3088,621,5,5,Net Banking,2024-07-17
3089,299,5,3,UPI,2024-11-25
3090,205,3,2,Net Banking,2024-09-09
3091,195,5,1,Cash,2025-08-26
3092,245,14,1,Net Banking,2025-05-15
3093,980,14,4,Card,2026-02-09
3094,666,7,4,Cash,2025-09-01
3095,38,16,3,Cash,2024-09-29
3096,745,15,2,Cash,2026-01-06
3097,514,11,1,UPI,2024-07-22
3098,461,2,2,UPI,2024-09-09
3099,579,7,2,UPI,2024-07-24
3100,400,11,2,Cash,2025-08-09
3101,966,5,5,UPI,2025-09-28
3102,207,9,2,UPI,2025-06-24
3103,869,4,1,Card,2024-08-04
3104,893,6,1,Cash,2025-10-16
3105,689,1,5,Card,2024-12-12
3106,498,3,2,UPI,2026-05-14
3107,322,11,2,Cash,2025-09-10
3108,27,3,5,Card,2025-10-21
3109,463,6,5,Card,2026-06-12
3110,401,10,1,UPI,2025-03-13
3111,246,2,1,UPI,2025-12-21
3112,774,16,2,Net Banking,2025-01-08
3113,719,16,3,Cash,2026-06-24
3114,589,15,4,Net Banking,2025-11-27
3115,411,1,3,UPI,2025-03-04
3116,847,11,2,Card,2026-04-10
3117,14,15,4,Card,2025-02-11
3118,577,9,3,Cash,2024-09-29
3119,346,10,3,Cash,2024-07-10
3120,108,7,2,UPI,2025-01-21
3121,555,5,4,Cash,2024-09-18
3122,991,3,3,Cash,2025-07-31
3123,783,4,1,Cash,2025-04-08
3124,710,1,3,Cash,2024-09-18
3125,54,12,2,Net Banking,2026-01-09
3126,820,15,4,UPI,2025-01-04
3127,38,11,4,Card,2024-10-06
3128,622,4,2,Net Banking,2026-06-13
3129,138,16,5,Cash,2024-07-29
3130,879,5,4,Cash,2026-02-18
3131,382,16,4,Card,2025-12-22
3132,683,13,3,Cash,2025-06-13
3133,711,11,3,UPI,2024-08-22
3134,227,13,4,Net Banking,2025-09-04
3135,649,11,1,Cash,2025-04-20
3136,666,1,3,Card,2025-07-12
3137,86,11,3,UPI,2025-02-22
3138,937,2,5,Cash,2024-08-02
3139,437,14,5,Cash,2024-09-18
3140,56,10,1,Card,2026-06-03
3141,783,10,4,UPI,2025-08-23
3142,165,13,1,Net Banking,2024-07-11
3143,150,15,5,Cash,2025-01-05
3144,1,15,4,Net Banking,2026-04-19
3145,391,5,3,Cash,2024-07-22
3146,630,4,2,Card,2025-03-19
3147,846,10,1,Net Banking,2024-07-01
3148,499,14,5,UPI,2025-05-02
3149,507,7,5,Cash,2026-04-16
3150,919,8,3,Cash,2025-03-08
3151,88,15,1,UPI,2025-12-04
3152,318,8,3,Net Banking,2026-05-19
3153,926,4,3,Net Banking,2026-03-18
3154,429,4,1,Cash,2025-03-29
3155,375,4,1,UPI,2024-11-26
3156,682,8,2,UPI,2025-01-06
3157,387,16,2,Cash,2025-07-29
3158,47,9,2,Cash,2025-07-06
3159,762,11,2,UPI,2026-04-29
3160,819,14,5,Net Banking,2025-04-15
3161,355,15,3,Card,2025-07-03
3162,459,7,5,Net Banking,2025-09-18
3163,63,15,5,Cash,2025-02-13
3164,710,4,5,Card,2026-03-29
3165,163,2,5,Card,2026-05-21
3166,593,15,2,Cash,2024-08-03
3167,232,8,1,Card,2025-07-10
3168,260,15,1,Cash,2026-05-21
3169,659,14,5,Cash,2025-09-19
3170,229,5,2,Net Banking,2024-08-12
3171,599,13,2,Cash,2025-12-18
3172,872,2,2,Cash,2025-11-19
3173,355,6,3,Net Banking,2024-08-02
3174,578,3,3,Net Banking,2024-12-24
3175,365,8,5,UPI,2026-01-21
3176,935,6,4,UPI,2025-10-28
3177,967,5,5,Net Banking,2026-03-07
3178,828,12,3,UPI,2024-11-29
3179,514,11,3,UPI,2026-03-29
3180,918,11,5,Card,2025-08-26
3181,657,9,5,UPI,2024-07-21
3182,689,9,2,Card,2025-07-06
3183,889,8,4,UPI,2025-01-22
3184,336,12,2,Card,2025-11-26
3185,228,4,3,UPI,2025-11-10
3186,252,11,4,UPI,2026-04-09
3187,818,14,2,UPI,2025-09-22
3188,873,7,3,Card,2025-07-24
3189,453,3,2,Card,2025-10-03
3190,314,11,4,Card,2025-12-22
3191,427,13,3,Net Banking,2025-10-17
3192,584,12,2,Card,2026-01-05
3193,810,14,4,Net Banking,2025-04-08
3194,333,14,2,UPI,2026-05-22
3195,178,15,1,Cash,2025-07-22
3196,107,5,5,Cash,2024-07-31
3197,70,11,3,UPI,2025-11-24
3198,96,2,5,Net Banking,2024-11-20
3199,571,13,3,UPI,2024-08-29
3200,145,2,1,Cash,2025-12-16
3201,651,8,4,Card,2024-11-05
3202,22,1,3,UPI,2025-03-19
3203,544,4,1,UPI,2025-12-23
3204,546,9,4,Cash,2026-04-19
3205,268,16,3,Cash,2024-10-01
3206,273,16,1,UPI,2024-08-18
3207,909,8,5,UPI,2025-10-06
3208,118,14,2,Card,2025-12-07
3209,132,14,5,Cash,2025-12-13
3210,265,9,5,Net Banking,2026-06-10
3211,765,10,5,Cash,2026-03-19
3212,141,9,1,Cash,2024-10-20
3213,757,3,4,Card,2024-09-06
3214,283,13,5,UPI,2026-02-25
3215,500,11,2,Cash,2026-01-18
3216,442,13,5,Net Banking,2025-06-24
3217,881,11,2,Card,2024-07-09
3218,656,6,2,UPI,2025-01-09
3219,100,12,1,Cash,2026-02-07
3220,311,14,4,Card,2026-04-29
3221,857,4,1,Net Banking,2024-12-19
3222,420,7,5,Cash,2024-11-11
3223,164,9,5,Net Banking,2025-08-17
3224,145,12,4,Card,2025-12-07
3225,428,3,1,UPI,2026-05-23
3226,456,15,2,Net Banking,2025-02-11
3227,288,4,4,Net Banking,2026-02-24
3228,368,12,3,Net Banking,2024-07-25
3229,391,3,5,Cash,2024-07-05
3230,415,7,4,UPI,2024-11-29
3231,403,7,3,Card,2026-01-02
3232,370,6,4,Net Banking,2025-06-25
3233,774,1,1,Card,2025-01-03
3234,114,7,3,Net Banking,2024-09-22
3235,996,8,4,Card,2024-08-16
3236,304,5,2,Net Banking,2024-10-22
3237,829,10,1,Net Banking,2026-04-24
3238,527,11,4,Cash,2025-09-14
3239,851,9,4,UPI,2024-10-30
3240,168,1,3,Net Banking,2024-11-16
3241,392,13,3,UPI,2025-08-07
3242,890,1,1,UPI,2025-04-03
3243,272,2,4,Cash,2024-07-11
3244,342,16,2,Net Banking,2025-11-11
3245,963,14,3,Card,2025-06-11
3246,662,16,3,Net Banking,2024-07-12
3247,90,8,4,Net Banking,2025-04-17
3248,403,4,5,UPI,2024-11-28
3249,651,9,5,Card,2024-08-21
3250,994,14,5,Net Banking,2025-01-14
3251,632,16,1,Card,2026-03-12
3252,565,12,1,UPI,2025-02-05
3253,427,15,1,UPI,2025-03-02
3254,364,10,2,Cash,2024-10-31
3255,792,4,2,UPI,2025-08-01
3256,948,1,5,Net Banking,2025-11-26
3257,327,7,2,Cash,2026-02-01
3258,223,10,1,Net Banking,2024-08-29
3259,386,12,3,Net Banking,2025-04-16
3260,336,12,2,Card,2026-05-07
3261,683,7,2,Card,2026-03-26
3262,190,13,1,Card,2025-02-07
3263,950,9,4,UPI,2024-12-17
3264,880,7,5,Net Banking,2025-06-11
3265,7,7,1,Card,2025-03-31
3266,723,7,2,Cash,2025-08-17
3267,176,7,2,Cash,2024-10-22
3268,764,5,2,Net Banking,2025-10-25
3269,708,12,2,UPI,2024-12-21
3270,549,13,5,Cash,2025-03-04
3271,512,10,2,UPI,2025-05-23
3272,601,6,5,UPI,2025-10-14
3273,477,12,1,UPI,2026-06-24
3274,546,7,4,Cash,2026-04-05
3275,484,8,2,Card,2024-12-24
3276,180,4,3,Net Banking,2026-01-20
3277,464,13,3,Cash,2024-10-12
3278,784,9,1,UPI,2025-11-17
3279,232,3,1,Net Banking,2024-08-13
3280,668,9,1,Card,2024-10-13
3281,678,9,3,Card,2025-11-03
3282,658,5,1,Card,2025-05-06
3283,293,16,1,Cash,2025-10-19
3284,731,6,4,UPI,2024-06-27
3285,525,5,2,Net Banking,2026-04-19
3286,975,12,4,Net Banking,2025-09-10
3287,710,10,1,Card,2026-06-01
3288,486,3,4,Cash,2025-06-23
3289,607,13,5,UPI,2026-04-09
3290,65,16,4,Net Banking,2026-05-12
3291,296,1,3,UPI,2024-08-01
3292,507,12,5,UPI,2024-11-02
3293,835,12,1,UPI,2024-12-09
3294,929,15,1,Cash,2025-10-05
3295,688,5,4,Net Banking,2026-04-03
3296,615,9,4,Net Banking,2025-01-12
3297,790,6,1,Cash,2026-03-21
3298,514,15,5,UPI,2026-05-11
3299,518,6,5,UPI,2025-03-13
3300,452,1,4,Net Banking,2026-06-22
3301,712,7,5,UPI,2024-12-15
3302,173,8,5,UPI,2025-01-10
3303,489,10,3,Card,2025-06-25
3304,69,1,1,Cash,2026-03-02
3305,835,5,4,Card,2024-10-27
3306,551,1,1,Card,2026-05-14
3307,736,12,5,Card,2025-12-11
3308,748,9,1,UPI,2024-09-12
3309,228,9,3,UPI,2024-07-17
3310,103,1,1,Cash,2025-09-19
3311,89,15,1,Cash,2025-02-27
3312,79,16,1,Cash,2025-05-04
3313,254,14,4,Cash,2026-03-21
3314,213,6,4,Net Banking,2025-10-23
3315,822,13,3,UPI,2026-06-22
3316,922,8,2,Net Banking,2025-09-15
3317,999,1,2,Cash,2025-12-04
3318,176,7,2,Cash,2024-12-22
3319,159,15,4,Net Banking,2025-03-26
3320,161,11,1,UPI,2026-03-10
3321,442,12,5,Cash,2026-04-05
3322,121,16,1,Net Banking,2025-07-07
3323,298,9,4,Cash,2025-04-23
3324,190,11,1,Net Banking,2026-06-24
3325,773,14,5,Net Banking,2025-03-12
3326,641,10,3,Cash,2025-10-10
3327,346,9,1,Card,2025-05-01
3328,318,11,1,UPI,2025-08-01
3329,814,7,1,Net Banking,2025-03-28
3330,647,9,3,Card,2024-12-23
3331,695,12,5,Cash,2026-04-14
3332,349,16,1,Card,2026-05-07
3333,409,15,1,Card,2026-04-05
3334,65,5,3,UPI,2025-09-27
3335,793,3,5,Card,2025-01-30
3336,584,5,4,Net Banking,2026-02-21
3337,503,8,3,Card,2024-07-24
3338,397,2,1,Net Banking,2024-08-17
3339,454,7,4,Cash,2025-03-30
3340,159,13,4,Net Banking,2024-09-14
3341,337,16,5,Card,2024-10-30
3342,219,7,1,Net Banking,2026-03-23
3343,239,1,4,Net Banking,2025-10-22
3344,735,1,3,Cash,2025-02-03
3345,235,3,3,UPI,2024-11-20
3346,162,7,1,Cash,2026-06-03
3347,90,5,5,UPI,2025-07-22
3348,374,10,1,UPI,2024-11-11
3349,661,7,4,Card,2026-05-23
3350,747,6,5,Cash,2025-08-30
3351,13,14,2,UPI,2026-03-30
3352,177,2,4,Card,2025-12-19
3353,198,11,5,UPI,2025-06-24
3354,615,15,2,Cash,2026-05-12
3355,692,14,1,Cash,2024-09-09
3356,705,10,2,UPI,2024-07-26
3357,730,1,1,Cash,2025-04-22
3358,291,13,4,UPI,2025-08-09
3359,272,13,5,Card,2026-03-17
3360,265,2,5,Card,2024-11-05
3361,951,12,2,Net Banking,2025-12-04
3362,765,3,2,UPI,2024-11-09
3363,812,2,5,Card,2025-03-17
3364,769,8,1,UPI,2025-07-07
3365,59,12,4,Cash,2024-11-25
3366,520,14,5,Net Banking,2025-05-25
3367,414,4,3,Cash,2025-11-30
3368,899,6,1,Card,2026-06-19
3369,543,9,3,UPI,2025-04-03
3370,818,7,2,Net Banking,2026-01-28
3371,222,7,2,Card,2025-07-28
3372,557,3,3,Card,2025-12-05
3373,436,14,1,Card,2025-12-22
3374,273,15,2,Cash,2025-03-12
3375,168,14,3,Card,2025-05-21
3376,161,4,4,Cash,2024-08-26
3377,266,16,1,Net Banking,2025-04-15
3378,335,15,3,UPI,2024-12-15
3379,533,16,3,Net Banking,2025-02-08
3380,940,1,4,Cash,2026-03-04
3381,507,3,4,Cash,2026-04-06
3382,103,13,2,Cash,2024-11-18
3383,521,13,4,Net Banking,2025-08-18
3384,231,15,2,Card,2025-07-28
3385,223,8,4,Net Banking,2025-05-09
3386,30,6,3,Net Banking,2024-07-14
3387,195,6,5,UPI,2025-06-16
3388,297,15,5,Net Banking,2025-01-04
3389,217,4,5,Card,2025-03-06
3390,36,8,3,Card,2026-02-18
3391,845,14,1,Cash,2024-10-15
3392,6,8,5,Card,2026-03-08
3393,441,10,5,Card,2025-05-08
3394,299,11,2,Net Banking,2024-07-11
3395,24,11,3,Net Banking,2024-07-10
3396,488,1,4,Card,2025-08-26
3397,494,5,4,Card,2025-04-15
3398,799,6,5,Cash,2025-04-11
3399,340,7,1,UPI,2026-01-28
3400,605,16,5,Net Banking,2025-06-25
3401,902,10,3,Cash,2025-10-22
3402,966,5,5,Net Banking,2025-04-27
3403,700,3,5,Cash,2025-01-28
3404,420,12,5,Net Banking,2024-09-23
3405,171,16,1,Card,2024-12-27
3406,310,1,2,Cash,2025-12-28
3407,504,9,2,Net Banking,2026-03-02
3408,403,14,2,Cash,2024-07-04
3409,101,1,5,Card,2025-05-03
3410,156,15,1,Net Banking,2025-05-15
3411,87,15,4,Net Banking,2025-10-23
3412,480,14,5,Card,2025-11-29
3413,575,3,4,UPI,2026-01-18
3414,866,1,2,Card,2026-03-10
3415,116,15,3,UPI,2025-05-15
3416,87,15,2,Net Banking,2024-08-25
3417,979,6,3,Net Banking,2025-12-18
3418,12,11,3,Cash,2025-05-19
3419,610,16,4,Net Banking,2025-04-08
3420,557,1,4,UPI,2026-06-07
3421,354,9,2,Net Banking,2024-12-13
3422,172,16,4,Cash,2024-09-30
3423,470,7,3,Card,2025-09-03
3424,39,10,2,Cash,2025-10-25
3425,621,3,4,Cash,2024-12-04
3426,799,15,5,UPI,2025-10-25
3427,441,14,4,Cash,2025-01-20
3428,204,3,1,Card,2024-08-01
3429,208,11,3,Cash,2024-08-25
3430,879,2,1,Card,2025-10-14
3431,61,12,5,Cash,2024-11-07
3432,450,14,5,UPI,2026-06-13
3433,114,1,4,Card,2024-07-16
3434,393,8,3,Card,2025-05-01
3435,723,14,1,Card,2025-09-28
3436,23,9,1,Card,2025-08-05
3437,753,10,1,UPI,2025-12-23
3438,793,15,1,UPI,2025-03-26
3439,160,14,1,Card,2025-05-23
3440,737,7,3,Card,2025-03-12
3441,850,14,5,Card,2025-03-01
3442,414,10,1,Cash,2025-10-28
3443,852,7,2,Cash,2024-12-09
3444,620,11,1,Cash,2026-06-02
3445,641,8,1,UPI,2026-02-20
3446,878,3,4,Cash,2026-04-22
3447,863,8,2,Net Banking,2025-05-20
3448,220,12,2,Cash,2025-03-18
3449,624,14,4,UPI,2024-09-20
3450,79,14,1,Cash,2026-06-21
3451,933,15,4,UPI,2024-09-28
3452,361,4,2,Cash,2025-12-26
3453,253,10,5,Net Banking,2025-11-29
3454,737,6,1,Card,2024-08-04
3455,916,4,2,Card,2024-11-10
3456,90,1,3,Cash,2024-08-08
3457,139,11,1,Card,2025-05-10
3458,981,16,2,Net Banking,2025-05-05
3459,295,4,3,Cash,2025-06-28
3460,346,4,5,Cash,2024-09-29
3461,679,4,5,UPI,2025-04-15
3462,637,2,5,Card,2025-06-28
3463,231,2,5,Net Banking,2025-06-14
3464,796,12,1,Net Banking,2024-10-12
3465,25,5,2,Net Banking,2025-03-01
3466,645,1,2,Cash,2025-05-05
3467,366,6,1,Card,2025-10-23
3468,270,8,3,Net Banking,2026-03-07
3469,351,8,5,Net Banking,2024-09-16
3470,258,8,2,Net Banking,2025-01-17
3471,267,9,1,UPI,2025-01-08
3472,573,14,4,Cash,2026-01-01
3473,472,5,1,Net Banking,2026-04-24
3474,841,13,4,Card,2025-08-31
3475,49,4,1,Cash,2024-09-08
3476,677,4,1,UPI,2026-02-15
3477,726,5,1,Net Banking,2025-01-31
3478,622,8,5,Cash,2025-08-06
3479,458,8,2,UPI,2024-12-20
3480,156,1,5,Card,2025-04-24
3481,81,9,4,Net Banking,2024-07-21
3482,224,6,1,UPI,2024-11-02
3483,770,3,5,Cash,2026-02-10
3484,990,11,5,Card,2026-05-11
3485,560,11,1,Cash,2025-10-10
3486,623,9,4,Cash,2025-12-07
3487,475,10,1,Card,2024-11-10
3488,364,4,2,Cash,2026-01-24
3489,816,8,3,Card,2024-06-27
3490,780,5,4,Net Banking,2025-06-07
3491,888,15,2,Cash,2025-02-17
3492,93,12,2,Cash,2026-04-13
3493,248,5,5,Card,2025-12-19
3494,987,2,1,Cash,2025-05-14
